YYYY,MM,DD,hh,mm,ss,ADCTemp_Tenths,BatchTestTime,CCCType,CPUUtilization,Cal,CellFolder,CellSerialNumber,CellTotalHeater_mA,Column,CoolDmd,DUTX_A,DUTY_A,DefaultMaxHandlingTemp,DefaultNegativeRampRate,DefaultPositiveRampRate,DriveFan_Dmd,DriveFan_MeasuredRPM,DriveIO_V,DrivePowerByTA1,DrivePowerByTA2,DriveSN1,DriveSN2,DriveSupplyX_A,DriveSupplyX_V,DriveSupplyY_A,DriveSupplyY_V,EFGHCode1,EFGHCode2,ElectronicsFan_Dmd_1,ElectronicsFan_Dmd_2,ElectronicsFan_MeasuredRPM_1,ElectronicsFan_MeasuredRPM_2,ElectronicsFan_MeasuredRPM_3,ElectronicsFan_MeasuredRPM_4,ElectronicsFan_MeasuredRPM_5,EnvStatusFlags,FPGACellInterlocks,FTemp,FanSpeedControlActive,FirmwareVersionMajor,FirmwareVersionMinor,FlowTemp_Tenths,FoundFTemp,FoundMaxTemp,FoundMinTemp,FoundTATarget,FreeRAM,HeatDmd,HeaterInterlockTripReasons,Input_A,IsAirValveOk,IsCellOnTemp,IsDaughterPluggedIn,IsDriveFanSpeedOk,IsDrivePluggedIn,IsDuelDriveCell,IsEEPROMOk,IsElectronicsFanSpeedOk,IsFirmwareOk,IsHeaterOk,IsOverTempOk,IsRimPluggedIn,IsSuppliesOk,IsVCLimitOk,MaxNegativeRampRate,MaxPositiveRampRate,MaxTemp,MaxTemperature,MeasuredCurrentRate,MemoryAvailable,MinTemp,MinTemperature,Mode,Operation,PFCode1,PFCode2,PSUStatus,PlugStatus,Product,RBFVersionMajor,RBFVersionMinor,ReturnTemp_Tenths,Row,SERef_V,SWVersion,SafeHandlingTemp,SharedSRef_V,Slot,SlotOperation,SupplyInterlockTripReasons,TATargetTemp,TargetTempRateControlled,TargetTemp_Tenths,TempControlMode,TesterID,TotalRAM,UsedRAM,Volts1v2,Volts1v8,Volts24v,Volts3v3,Volts5v,WRFTempMode_Active_now,WRLastFTempReading,WRLastMedianFTempReading,WRLastReqAirTargetToCell,WRLastReqTargetFromTA,WR_GetNegativeRampRate,WR_GetPositiveRampRate,WR_IOPWantControlByFTemp,WR_SIOWantControlByFTemp,WrapperOnTemp,dmd_D,dmd_I,dmd_P
2023,11,21,2,50,43,24.3,2.02311E+13,OMEGAAMC,4,4.096,Cell132014,0x003963,1.111,132,85,0.338,0.231,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.338,5.048,0.231,12.027,NONE,NONE,81,74,2998,2908,0,0,0,1,0,35,1,0x00,0x57,34.2,1,0,0,1,0,0,0,1.681,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34.2,34.2,Ramp To Temperature,CB081,0,0,1.208,1.938,23.944,3.386,5.138,1,350,-1,342,350,10,10,1,1,1,0,-85,0
2023,11,21,2,52,14,24.3,2.02311E+13,OMEGAAMC,4,4.096,Cell132014,0x003963,0.005,132,85,0.347,0.248,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.347,5.048,0.248,12.027,NONE,NONE,81,74,3001,2905,0,0,0,1,0,35,1,0x00,0x57,34.2,1,0,0,1,0,0,0,2.007,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34.2,34.2,Ramp To Temperature,CB081,0,0,1.208,1.937,23.957,3.386,5.138,1,350,-1,342,350,10,10,1,1,1,0,-85,0
2023,11,21,2,53,46,24.3,2.02311E+13,OMEGAAMC,4,4.096,Cell132014,0x003963,0.689,132,86,0.392,0.233,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.392,5.048,0.233,12.027,NONE,NONE,81,74,2998,2914,0,0,0,1,0,35,1,0x00,0x57,34.2,1,0,0,1,0,0,0,1.834,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34.2,34.2,Ramp To Temperature,CB081,0,0,1.208,1.938,23.948,3.386,5.138,1,350,-1,342,350,10,10,1,1,1,0,-86,0
2023,11,21,2,55,17,23.9,2.02311E+13,OMEGAAMC,4,4.096,Cell132014,0x003963,0.004,132,86,0.383,0.23,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.383,5.047,0.23,12.027,NONE,NONE,81,74,2992,2911,0,0,0,1,0,35,1,0x00,0x57,34.2,1,0,0,1,0,0,0,1.862,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34.2,34.2,Ramp To Temperature,CB081,0,0,1.208,1.937,23.963,3.386,5.137,1,350,-1,342,350,10,10,1,1,1,0,-86,0
2023,11,21,2,56,48,23.9,2.02311E+13,OMEGAAMC,4,4.096,Cell132014,0x003963,0.953,132,86,0.273,0.251,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.273,5.047,0.251,12.027,NONE,NONE,81,74,3001,2896,0,0,0,1,0,35,1,0x00,0x57,34.2,1,0,0,1,0,0,0,1.84,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34.2,34.2,Ramp To Temperature,CB081,0,0,1.208,1.937,23.969,3.386,5.137,1,350,-1,342,350,10,10,1,1,1,0,-86,0
2023,11,21,2,58,19,23.9,2.02311E+13,OMEGAAMC,4,4.096,Cell132014,0x003963,0.004,132,86,0.199,0.247,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.199,5.047,0.247,12.027,NONE,NONE,81,74,2995,2905,0,0,0,1,0,35,1,0x00,0x57,34.2,1,0,0,1,0,0,0,1.977,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34.2,34.2,Ramp To Temperature,CB081,0,0,1.208,1.937,23.921,3.386,5.137,1,350,-1,342,350,10,10,1,1,1,0,-86,0
2023,11,21,2,59,50,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.005,132,86,0.308,0.251,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.308,5.048,0.251,12.027,NONE,NONE,81,74,3001,2899,0,0,0,1,0,35,1,0x00,0x57,34.2,1,0,0,1,0,0,0,2.04,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34.2,34.2,Ramp To Temperature,CB081,0,0,1.208,1.938,23.947,3.386,5.138,1,350,-1,342,350,10,10,1,1,1,0,-86,0
2023,11,21,3,1,22,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.017,132,86,0.308,0.232,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.308,5.048,0.232,12.028,NONE,NONE,81,74,2998,2908,0,0,0,1,0,35,1,0x00,0x57,34.2,1,0,0,1,0,0,0,2.038,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34.2,34.2,Ramp To Temperature,CB081,0,0,1.208,1.937,23.905,3.386,5.138,1,350,-1,342,350,10,10,1,1,1,0,-86,0
2023,11,21,3,2,53,24.3,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.095,132,86,0.312,0.23,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.312,5.048,0.23,12.027,NONE,NONE,81,74,3001,2905,0,0,0,1,0,35,1,0x00,0x57,34.2,1,0,0,1,0,0,0,2.038,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34.2,34.2,Ramp To Temperature,CB081,0,0,1.208,1.937,23.952,3.386,5.138,1,350,-1,342,350,10,10,1,1,1,0,-86,0
2023,11,21,3,4,24,24.3,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.008,132,93,0.295,0.232,40,1,1,134,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.295,5.048,0.232,12.027,NONE,NONE,81,74,2998,2908,0,0,0,0,0,36,1,0x00,0x57,34.1,1,0,0,1,0,0,0,2.114,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,-6,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,33.9,33,Ramp To Temperature,CB081,0,0,1.208,1.937,23.966,3.386,5.138,1,360,-1,330,350,10,10,1,1,1,0,-90,-3
2023,11,21,3,5,55,24.3,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.269,132,90,0.278,0.31,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.278,5.048,0.31,12.027,NONE,NONE,81,74,2989,2905,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.959,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.91,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-90,0
2023,11,21,3,7,26,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.807,132,89,0.272,0.249,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.272,5.048,0.249,12.027,NONE,NONE,81,74,2998,2908,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,2.084,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.938,23.903,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-89,0
2023,11,21,3,8,57,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.109,132,88,0.273,0.248,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.273,5.048,0.248,12.027,NONE,NONE,81,74,2995,2905,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.858,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.938,23.951,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-88,0
2023,11,21,3,10,29,24.3,2.02311E+13,OMEGAAMC,4,4.096,Cell132014,0x003963,0.029,132,84,0.27,0.251,40,1,1,135,4493,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.27,5.048,0.251,12.027,NONE,NONE,81,74,3001,2908,0,0,0,1,0,35,1,0x00,0x57,33.9,1,0,0,1,0,0,0,1.666,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.941,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-86,2
2023,11,21,3,12,0,23.9,2.02311E+13,OMEGAAMC,4,4.096,Cell132014,0x003963,0.387,132,85,0.438,0.251,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.438,5.047,0.251,12.027,NONE,NONE,81,74,2995,2911,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.697,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.973,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-85,0
2023,11,21,3,13,31,23.9,2.02311E+13,OMEGAAMC,4,4.096,Cell132014,0x003963,0.004,132,86,0.383,0.253,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.383,5.047,0.253,12.027,NONE,NONE,81,74,2998,2905,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.656,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.925,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-86,0
2023,11,21,3,15,2,23.6,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.004,132,88,0.428,0.234,40,1,1,135,4507,3.286,0,-1,WCC6YFZ0PVAK,NONE,0.428,5.047,0.234,12.026,NONE,NONE,81,74,2995,2899,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.89,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.968,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-88,0
2023,11,21,3,16,33,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.005,132,88,0.37,0.234,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.37,5.048,0.234,12.027,NONE,NONE,81,74,2998,2908,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.824,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.981,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-88,0
2023,11,21,3,18,5,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.005,132,87,0.359,0.232,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.359,5.047,0.232,12.027,NONE,NONE,81,74,2992,2908,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.827,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.918,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,19,36,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.166,132,87,0.318,0.23,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.318,5.047,0.23,12.027,NONE,NONE,81,74,2992,2902,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.806,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.957,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,21,7,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.139,132,87,0.365,0.229,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.365,5.047,0.229,12.027,NONE,NONE,81,74,2992,2905,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.623,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.954,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,22,38,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.162,132,87,0.308,0.231,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.308,5.047,0.231,12.027,NONE,NONE,81,74,2998,2908,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.814,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.911,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,24,10,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.812,132,87,0.389,0.246,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.389,5.047,0.246,12.027,NONE,NONE,81,74,2992,2899,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.82,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.908,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,25,41,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.005,132,87,0.456,0.233,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.456,5.048,0.233,12.027,NONE,NONE,81,74,2998,2905,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,2.071,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.896,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,27,12,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.03,132,87,0.354,0.234,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.354,5.048,0.234,12.027,NONE,NONE,81,74,2995,2908,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,2.054,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.938,23.892,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,28,43,24.3,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.108,132,87,0.34,0.233,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.34,5.048,0.233,12.027,NONE,NONE,81,74,2985,2905,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,2.036,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.949,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,30,14,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.004,132,87,0.412,0.229,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.412,5.047,0.229,12.027,NONE,NONE,81,74,2992,2899,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,2.096,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.903,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,31,45,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.107,132,87,0.324,0.231,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.324,5.047,0.231,12.027,NONE,NONE,81,74,2995,2893,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.996,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.484,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.905,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,33,17,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.135,132,87,0.321,0.231,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.321,5.047,0.231,12.027,NONE,NONE,81,74,2998,2896,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.961,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.955,3.386,5.137,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,34,48,24.3,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,0.005,132,87,0.488,0.232,40,1,1,135,4507,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.488,5.048,0.232,12.027,NONE,NONE,81,74,2998,2902,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,2.098,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.938,23.954,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-87,0
2023,11,21,3,36,19,23.9,2.02311E+13,OMEGAAMC,3,4.096,Cell132014,0x003963,1.139,132,87,0.568,0.23,40,1,1,135,4500,3.287,0,-1,WCC6YFZ0PVAK,NONE,0.568,5.048,0.23,12.027,NONE,NONE,81,74,3001,2908,0,0,0,1,0,35,1,0x00,0x57,34,1,0,0,1,0,0,0,1.966,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,PREBI,NONE,NONE,13107,1,TRESUL,0,22,999.9,14,2.485,52.0.91,35,3.295,6,PREBI,0,35,34,34,Ramp To Temperature,CB081,0,0,1.208,1.937,23.954,3.386,5.138,1,350,-1,340,350,10,10,1,1,1,0,-87,0
