YYYY,MM,DD,hh,mm,ss,ADCTemp_Tenths,BatchTestTime,CCCType,CPUUtilization,Cal,CellFolder,CellSerialNumber,CellTotalHeater_mA,Column,CoolDmd,DUTX_A,DUTY_A,DefaultMaxHandlingTemp,DefaultNegativeRampRate,DefaultPositiveRampRate,DriveFan_Dmd,DriveFan_MeasuredRPM,DriveIO_V,DrivePowerByTA1,DrivePowerByTA2,DriveSN1,DriveSN2,DriveSupplyX_A,DriveSupplyX_V,DriveSupplyY_A,DriveSupplyY_V,EFGHCode1,EFGHCode2,ElectronicsFan_Dmd_1,ElectronicsFan_Dmd_2,ElectronicsFan_MeasuredRPM_1,ElectronicsFan_MeasuredRPM_2,ElectronicsFan_MeasuredRPM_3,ElectronicsFan_MeasuredRPM_4,ElectronicsFan_MeasuredRPM_5,EnvStatusFlags,FPGACellInterlocks,FTemp,FanSpeedControlActive,FirmwareVersionMajor,FirmwareVersionMinor,FlowTemp_Tenths,FoundFTemp,FoundMaxTemp,FoundMinTemp,FoundTATarget,FreeRAM,HeatDmd,HeaterInterlockTripReasons,Input_A,IsAirValveOk,IsCellOnTemp,IsDaughterPluggedIn,IsDriveFanSpeedOk,IsDrivePluggedIn,IsDuelDriveCell,IsEEPROMOk,IsElectronicsFanSpeedOk,IsFirmwareOk,IsHeaterOk,IsOverTempOk,IsRimPluggedIn,IsSuppliesOk,IsVCLimitOk,MaxNegativeRampRate,MaxPositiveRampRate,MaxTemp,MaxTemperature,MeasuredCurrentRate,MemoryAvailable,MinTemp,MinTemperature,Mode,Operation,PFCode1,PFCode2,PSUStatus,PhysicalDisk0Idle,PlugStatus,Product,RBFVersionMajor,RBFVersionMinor,ReturnTemp_Tenths,Row,SERef_V,SWVersion,SafeHandlingTemp,SharedSRef_V,Slot,SlotOperation,SupplyInterlockTripReasons,TATargetTemp,TargetTempRateControlled,TargetTemp_Tenths,TempControlMode,TesterID,TotalRAM,UsedRAM,Volts1v2,Volts1v8,Volts24v,Volts3v3,Volts5v,WRFTempMode_Active_now,WRLastFTempReading,WRLastMedianFTempReading,WRLastReqAirTargetToCell,WRLastReqTargetFromTA,WR_GetNegativeRampRate,WR_GetPositiveRampRate,WR_IOPWantControlByFTemp,WR_SIOWantControlByFTemp,WrapperOnTemp,dmd_D,dmd_I,dmd_P
2024,5,15,13,39,20,25,2.02405E+13,OMEGAAMC,0,4.097,Cell245043,0x006036,2.512,245,0,0.403,0.191,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.403,4.975,0.191,11.982,NONE,NONE,78,73,2998,2899,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,0,45,0,2.397,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,BI,NONE,NONE,13107,0,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.298,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,100,1.243,1.935,23.9,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,13,40,51,25,2.02405E+13,OMEGAAMC,4,4.097,Cell245043,0x006036,1.112,245,0,0.411,0.193,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.411,4.974,0.193,11.982,NONE,NONE,78,73,3001,2893,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.342,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4293,0,15,Multiple Environment,BI,NONE,NONE,13107,96,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.891,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,13,42,22,25,2.02405E+13,OMEGAAMC,4,4.097,Cell245043,0x006036,1.179,245,0,0.404,0.193,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.404,4.974,0.193,11.981,NONE,NONE,78,73,3001,2896,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.333,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4290,0,15,Multiple Environment,BI,NONE,NONE,13107,91,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.84,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,13,43,54,25,2.02405E+13,OMEGAAMC,4,4.097,Cell245043,0x006036,1.151,245,0,0.404,0.191,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.404,4.975,0.191,11.981,NONE,NONE,78,73,2998,2899,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,46,0,2.405,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4289,0,15,Multiple Environment,BI,NONE,NONE,13107,94,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.897,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,46,0
2024,5,15,13,45,25,25,2.02405E+13,OMEGAAMC,5,4.097,Cell245043,0x006036,1.134,245,0,0.404,0.19,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.404,4.975,0.19,11.982,NONE,NONE,78,73,2998,2896,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,46,0,2.336,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4286,0,15,Multiple Environment,BI,NONE,NONE,13107,88,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.298,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.831,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,46,0
2024,5,15,13,46,56,25,2.02405E+13,OMEGAAMC,4,4.097,Cell245043,0x006036,2.379,245,0,0.404,0.191,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.404,4.975,0.191,11.981,NONE,NONE,78,73,2998,2896,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.403,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4264,0,15,Multiple Environment,BI,NONE,NONE,13107,90,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.892,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,13,48,28,25,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,2.476,245,0,0.408,0.193,40,1,1,135,4500,3.304,0,-1,WX12D344892S,NONE,0.408,4.974,0.193,11.981,NONE,NONE,78,73,3001,2902,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.314,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4257,0,15,Multiple Environment,BI,NONE,NONE,13107,87,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.902,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,13,49,59,25,2.02405E+13,OMEGAAMC,5,4.097,Cell245043,0x006036,1.161,245,0,0.404,0.195,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.404,4.975,0.195,11.981,NONE,NONE,78,73,3001,2899,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,46,0,2.311,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4271,0,15,Multiple Environment,BI,NONE,NONE,13107,89,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.298,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.895,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,46,0
2024,5,15,13,51,30,25,2.02405E+13,OMEGAAMC,5,4.097,Cell245043,0x006036,1.185,245,0,0.41,0.192,40,1,1,136,4507,3.304,0,-1,WX12D344892S,NONE,0.41,4.975,0.192,11.981,NONE,NONE,78,73,3001,2896,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,46,0,2.384,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4263,0,15,Multiple Environment,BI,NONE,NONE,13107,85,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.298,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.832,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,46,0
2024,5,15,13,53,2,25,2.02405E+13,OMEGAAMC,4,4.097,Cell245043,0x006036,1.194,245,0,0.403,0.194,40,1,1,135,4500,3.304,0,-1,WX12D344892S,NONE,0.403,4.974,0.194,11.982,NONE,NONE,78,73,3001,2902,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.384,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4263,0,15,Multiple Environment,BI,NONE,NONE,13107,93,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.895,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,13,54,33,25,2.02405E+13,OMEGAAMC,0,4.097,Cell245043,0x006036,1.13,245,0,0.399,0.191,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.399,4.974,0.191,11.981,NONE,NONE,78,73,2998,2902,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,0,45,0,2.383,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,BI,NONE,NONE,13107,0,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,100,1.243,1.935,23.806,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,13,56,4,25,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,2.382,245,0,0.399,0.19,40,1,1,135,4500,3.304,0,-1,WX12D344892S,NONE,0.399,4.975,0.19,11.981,NONE,NONE,78,73,3001,2893,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.386,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4259,0,15,Multiple Environment,BI,NONE,NONE,13107,94,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.298,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.894,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,13,57,35,25,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,1.112,245,0,0.403,0.191,40,1,1,136,4514,3.304,0,-1,WX12D344892S,NONE,0.403,4.974,0.191,11.981,NONE,NONE,78,73,3001,2893,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.339,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4254,0,15,Multiple Environment,BI,NONE,NONE,13107,95,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.875,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,13,59,6,25,2.02405E+13,OMEGAAMC,5,4.097,Cell245043,0x006036,1.161,245,0,0.403,0.19,40,1,1,135,4486,3.304,0,-1,WX12D344892S,NONE,0.403,4.974,0.19,11.982,NONE,NONE,78,73,3001,2899,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.399,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4259,0,15,Multiple Environment,BI,NONE,NONE,13107,93,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.892,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,14,0,38,25,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,1.151,245,0,0.398,0.192,40,1,1,135,4486,3.304,0,-1,WX12D344892S,NONE,0.398,4.974,0.192,11.981,NONE,NONE,78,73,2992,2899,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,46,0,2.386,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4264,0,15,Multiple Environment,BI,NONE,NONE,13107,88,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.881,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,46,0
2024,5,15,14,2,9,25,2.02405E+13,OMEGAAMC,0,4.097,Cell245043,0x006036,1.278,245,0,0.403,0.191,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.403,4.974,0.191,11.981,NONE,NONE,78,73,2995,2893,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,0,45,0,2.32,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,0,0,15,Multiple Environment,BI,NONE,NONE,13107,0,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,100,1.243,1.935,23.902,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,14,3,40,25,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,1.191,245,0,0.396,0.19,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.396,4.974,0.192,11.982,NONE,NONE,78,73,3001,2902,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.325,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4249,0,15,Multiple Environment,BI,NONE,NONE,13107,95,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.831,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,14,5,12,25,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,2.265,245,0,0.403,0.191,40,1,1,135,4500,3.304,0,-1,WX12D344892S,NONE,0.403,4.974,0.191,11.981,NONE,NONE,78,73,3001,2899,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,51,45,0,2.312,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4241,0,15,Multiple Environment,BI,NONE,NONE,13107,95,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,49,1.243,1.935,23.894,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,14,6,43,25,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,1.113,245,0,0.398,0.195,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.398,4.975,0.195,11.982,NONE,NONE,78,73,2995,2893,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,51,45,0,2.436,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4238,0,15,Multiple Environment,BI,NONE,NONE,13107,98,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.298,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,49,1.243,1.935,23.894,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,14,8,14,25,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,1.112,245,0,0.404,0.193,40,1,1,135,4500,3.304,0,-1,WX12D344892S,NONE,0.404,4.974,0.193,11.981,NONE,NONE,78,73,2998,2905,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.316,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4248,0,15,Multiple Environment,BI,NONE,NONE,13107,96,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.298,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.897,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,14,9,45,25,2.02405E+13,OMEGAAMC,7,4.097,Cell245043,0x006036,1.126,245,0,0.397,0.192,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.397,4.975,0.192,11.981,NONE,NONE,78,73,2995,2908,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.365,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4264,0,15,Multiple Environment,BI,NONE,NONE,13107,92,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.886,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,14,11,16,25,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,1.13,245,0,0.404,0.193,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.404,4.974,0.193,11.981,NONE,NONE,78,73,3001,2893,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.524,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4263,0,15,Multiple Environment,BI,NONE,NONE,13107,92,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.837,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,14,12,47,25,2.02405E+13,OMEGAAMC,5,4.097,Cell245043,0x006036,1.236,245,0,0.409,0.19,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.409,4.975,0.19,11.981,NONE,NONE,78,73,2998,2899,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.344,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4295,0,15,Multiple Environment,BI,NONE,NONE,13107,97,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.298,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.875,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,14,14,19,25,2.02405E+13,OMEGAAMC,5,4.097,Cell245043,0x006036,1.76,245,0,0.41,0.192,40,1,1,135,4500,3.304,0,-1,WX12D344892S,NONE,0.41,4.974,0.192,11.981,NONE,NONE,78,73,3001,2896,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.335,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4310,0,15,Multiple Environment,BI,NONE,NONE,13107,93,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.242,1.935,23.894,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,14,15,50,25,2.02405E+13,OMEGAAMC,5,4.097,Cell245043,0x006036,1.239,245,0,0.396,0.19,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.396,4.974,0.19,11.982,NONE,NONE,78,73,3005,2890,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,53,45,0,2.319,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4330,0,15,Multiple Environment,BI,NONE,NONE,13107,93,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,47,1.243,1.935,23.88,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,14,17,21,25,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,1.163,245,0,0.403,0.192,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.403,4.974,0.192,11.982,NONE,NONE,78,73,3001,2896,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.324,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4314,0,15,Multiple Environment,BI,NONE,NONE,13107,92,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.883,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,14,18,52,25,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,1.162,245,0,0.394,0.192,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.394,4.974,0.192,11.981,NONE,NONE,78,73,3001,2899,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.126,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4318,0,15,Multiple Environment,BI,NONE,NONE,13107,97,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.847,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,14,20,24,25,2.02405E+13,OMEGAAMC,7,4.097,Cell245043,0x006036,1.152,245,0,0.403,0.193,40,1,1,135,4493,3.304,0,-1,WX12D344892S,NONE,0.403,4.974,0.193,11.981,NONE,NONE,78,73,2998,2899,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.32,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4320,0,15,Multiple Environment,BI,NONE,NONE,13107,96,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.298,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.883,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,14,21,55,25,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,1.131,245,0,0.404,0.191,40,1,1,135,4507,3.304,0,-1,WX12D344892S,NONE,0.404,4.974,0.191,11.981,NONE,NONE,78,73,2995,2896,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.314,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4320,0,15,Multiple Environment,BI,NONE,NONE,13107,93,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.242,1.935,23.828,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,14,23,26,25,2.02405E+13,OMEGAAMC,6,4.097,Cell245043,0x006036,1.131,245,0,0.397,0.191,40,1,1,135,4486,3.304,0,-1,WX12D344892S,NONE,0.397,4.974,0.191,11.982,NONE,NONE,78,73,2998,2905,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.366,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4315,0,15,Multiple Environment,BI,NONE,NONE,13107,98,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.891,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
2024,5,15,14,24,57,25,2.02405E+13,OMEGAAMC,4,4.097,Cell245043,0x006036,2.381,245,0,0.404,0.193,40,1,1,135,4500,3.304,0,-1,WX12D344892S,NONE,0.404,4.974,0.193,11.982,NONE,NONE,78,73,2995,2905,0,0,0,1,0,58,1,0x00,0x57,56.1,1,0,0,1,52,45,0,2.373,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,99.9,60,0,70,0,4317,0,15,Multiple Environment,BI,NONE,NONE,13107,96,1,CARMELR7,0,22,999.9,43,2.488,52.0.92,35,3.299,3,BI,0,58,56.1,56.1,Ramp To Temperature,CB032,8164,48,1.243,1.935,23.823,3.395,5.158,1,580,-1,561,580,10,10,1,1,1,0,45,0
